keyword,time,value,precision,partial
atlantico,2017-01-01,0.17119565217391305,vipère,
atlantico,2017-01-02,0.27391304347826084,vipère,
atlantico,2017-01-03,0.15407608695652172,vipère,
atlantico,2017-01-04,0.21684782608695652,vipère,
atlantico,2017-01-05,0.18831521739130433,vipère,
atlantico,2017-01-06,0.2111413043478261,vipère,
atlantico,2017-01-07,0.18831521739130433,vipère,
atlantico,2017-01-08,0.10842391304347826,vipère,
atlantico,2017-01-09,0.20543478260869563,vipère,
atlantico,2017-01-10,0.30244565217391306,vipère,
atlantico,2017-01-11,0.1826086956521739,vipère,
atlantico,2017-01-12,0.2396739130434782,vipère,
atlantico,2017-01-13,0.2111413043478261,vipère,
atlantico,2017-01-14,0.1483695652173913,vipère,
atlantico,2017-01-15,0.18831521739130433,vipère,
atlantico,2017-01-16,0.17119565217391305,vipère,
atlantico,2017-01-17,0.2453804347826087,vipère,
atlantico,2017-01-18,0.22255434782608693,vipère,
atlantico,2017-01-19,0.2453804347826087,vipère,
atlantico,2017-01-20,0.19972826086956522,vipère,
atlantico,2017-01-21,0.23396739130434782,vipère,
atlantico,2017-01-22,0.20543478260869563,vipère,
atlantico,2017-01-23,0.21684782608695652,vipère,
atlantico,2017-01-24,0.22255434782608693,vipère,
atlantico,2017-01-25,0.22255434782608693,vipère,
atlantico,2017-01-26,0.30815217391304345,vipère,
atlantico,2017-01-27,0.3423913043478261,vipère,
atlantico,2017-01-28,0.2510869565217391,vipère,
atlantico,2017-01-29,0.3880434782608696,vipère,
atlantico,2017-01-30,0.2682065217391304,vipère,
atlantico,2017-01-31,0.4394021739130435,vipère,
atlantico,2017-02-01,0.353804347826087,vipère,
atlantico,2017-02-02,0.3138586956521739,vipère,
atlantico,2017-02-03,0.3366847826086956,vipère,
atlantico,2017-02-04,0.28532608695652173,vipère,
atlantico,2017-02-05,0.28532608695652173,vipère,
atlantico,2017-02-06,0.31956521739130433,vipère,
atlantico,2017-02-07,0.2967391304347826,vipère,
atlantico,2017-02-08,0.4394021739130435,vipère,
atlantico,2017-02-09,0.4279891304347826,vipère,
atlantico,2017-02-10,0.28532608695652173,vipère,
atlantico,2017-02-11,0.27961956521739134,vipère,
atlantico,2017-02-12,0.37092391304347827,vipère,
atlantico,2017-02-13,0.3252717391304348,vipère,
atlantico,2017-02-14,0.45081521739130437,vipère,
atlantico,2017-02-15,0.3652173913043478,vipère,
atlantico,2017-02-16,0.37092391304347827,vipère,
atlantico,2017-02-17,0.5192934782608696,vipère,
atlantico,2017-02-18,0.5706521739130435,vipère,
atlantico,2017-02-19,0.4394021739130435,vipère,
atlantico,2017-02-20,0.49646739130434775,vipère,
atlantico,2017-02-21,0.27961956521739134,vipère,
atlantico,2017-02-22,0.3366847826086956,vipère,
atlantico,2017-02-23,0.2967391304347826,vipère,
atlantico,2017-02-24,0.28532608695652173,vipère,
atlantico,2017-02-25,0.31956521739130433,vipère,
atlantico,2017-02-26,0.4051630434782608,vipère,
atlantico,2017-02-27,0.30815217391304345,vipère,
atlantico,2017-02-28,0.31956521739130433,vipère,
atlantico,2017-03-01,0.48505434782608703,vipère,
atlantico,2017-03-02,0.4394021739130435,vipère,
atlantico,2017-03-03,0.4622282608695652,vipère,
atlantico,2017-03-04,0.4222826086956522,vipère,
atlantico,2017-03-05,0.39945652173913043,vipère,
atlantico,2017-03-06,0.5421195652173914,vipère,
atlantico,2017-03-07,0.31956521739130433,vipère,
atlantico,2017-03-08,0.3880434782608696,vipère,
atlantico,2017-03-09,0.30244565217391306,vipère,
atlantico,2017-03-10,0.34809782608695655,vipère,
atlantico,2017-03-11,0.30815217391304345,vipère,
atlantico,2017-03-12,0.2453804347826087,vipère,
atlantico,2017-03-13,0.37663043478260866,vipère,
atlantico,2017-03-14,0.39375,vipère,
atlantico,2017-03-15,0.39375,vipère,
atlantico,2017-03-16,0.31956521739130433,vipère,
atlantico,2017-03-17,0.3138586956521739,vipère,
atlantico,2017-03-18,0.2453804347826087,vipère,
atlantico,2017-03-19,0.3366847826086956,vipère,
atlantico,2017-03-20,0.27961956521739134,vipère,
atlantico,2017-03-21,0.41086956521739126,vipère,
atlantico,2017-03-22,0.2967391304347826,vipère,
atlantico,2017-03-23,0.3652173913043478,vipère,
atlantico,2017-03-24,0.3880434782608696,vipère,
atlantico,2017-03-25,0.30815217391304345,vipère,
atlantico,2017-03-26,0.23396739130434782,vipère,
atlantico,2017-03-27,0.43369565217391304,vipère,
atlantico,2017-03-28,0.38233695652173905,vipère,
atlantico,2017-03-29,0.31956521739130433,vipère,
atlantico,2017-03-30,0.34809782608695655,vipère,
atlantico,2017-03-31,0.3309782608695652,vipère,
atlantico,2017-04-01,0.30815217391304345,vipère,
atlantico,2017-04-02,0.353804347826087,vipère,
atlantico,2017-04-03,0.3366847826086956,vipère,
atlantico,2017-04-04,0.28532608695652173,vipère,
atlantico,2017-04-05,0.4051630434782608,vipère,
atlantico,2017-04-06,0.3595108695652174,vipère,
atlantico,2017-04-07,0.37663043478260866,vipère,
atlantico,2017-04-08,0.2682065217391304,vipère,
atlantico,2017-04-09,0.30815217391304345,vipère,
atlantico,2017-04-10,0.3252717391304348,vipère,
atlantico,2017-04-11,0.2682065217391304,vipère,
atlantico,2017-04-12,0.2910326086956521,vipère,
atlantico,2017-04-13,0.3423913043478261,vipère,
atlantico,2017-04-14,0.2967391304347826,vipère,
atlantico,2017-04-15,0.1826086956521739,vipère,
atlantico,2017-04-16,0.3423913043478261,vipère,
atlantico,2017-04-17,0.3423913043478261,vipère,
atlantico,2017-04-18,0.37092391304347827,vipère,
atlantico,2017-04-19,0.2510869565217391,vipère,
atlantico,2017-04-20,0.4565217391304348,vipère,
atlantico,2017-04-21,0.4165760869565217,vipère,
atlantico,2017-04-22,0.353804347826087,vipère,
atlantico,2017-04-23,0.2510869565217391,vipère,
atlantico,2017-04-24,0.4907608695652174,vipère,
atlantico,2017-04-25,0.4051630434782608,vipère,
atlantico,2017-04-26,0.3138586956521739,vipère,
atlantico,2017-04-27,0.39375,vipère,
atlantico,2017-04-28,0.353804347826087,vipère,
atlantico,2017-04-29,0.37663043478260866,vipère,
atlantico,2017-04-30,0.2682065217391304,vipère,
atlantico,2017-05-01,0.30815217391304345,vipère,
atlantico,2017-05-02,0.4222826086956522,vipère,
atlantico,2017-05-03,0.3366847826086956,vipère,
atlantico,2017-05-04,0.4907608695652174,vipère,
atlantico,2017-05-05,0.37663043478260866,vipère,
atlantico,2017-05-06,0.3652173913043478,vipère,
atlantico,2017-05-07,0.3252717391304348,vipère,
atlantico,2017-05-08,0.3309782608695652,vipère,
atlantico,2017-05-09,0.3138586956521739,vipère,
atlantico,2017-05-10,0.41086956521739126,vipère,
atlantico,2017-05-11,0.3423913043478261,vipère,
atlantico,2017-05-12,0.3252717391304348,vipère,
atlantico,2017-05-13,0.34809782608695655,vipère,
atlantico,2017-05-14,0.22255434782608693,vipère,
atlantico,2017-05-15,0.25679347826086957,vipère,
atlantico,2017-05-16,0.41086956521739126,vipère,
atlantico,2017-05-17,0.28532608695652173,vipère,
atlantico,2017-05-18,0.2396739130434782,vipère,
atlantico,2017-05-19,0.3252717391304348,vipère,
atlantico,2017-05-20,0.2396739130434782,vipère,
atlantico,2017-05-21,0.2282608695652174,vipère,
atlantico,2017-05-22,0.21684782608695652,vipère,
atlantico,2017-05-23,0.2396739130434782,vipère,
atlantico,2017-05-24,0.30815217391304345,vipère,
atlantico,2017-05-25,0.2510869565217391,vipère,
atlantico,2017-05-26,0.3138586956521739,vipère,
atlantico,2017-05-27,0.1826086956521739,vipère,
atlantico,2017-05-28,0.27391304347826084,vipère,
atlantico,2017-05-29,0.22255434782608693,vipère,
atlantico,2017-05-30,0.2625,vipère,
atlantico,2017-05-31,0.30815217391304345,vipère,
atlantico,2017-06-01,0.2625,vipère,
atlantico,2017-06-02,0.15978260869565217,vipère,
atlantico,2017-06-03,0.2453804347826087,vipère,
atlantico,2017-06-04,0.1826086956521739,vipère,
atlantico,2017-06-05,0.21684782608695652,vipère,
atlantico,2017-06-06,0.3138586956521739,vipère,
atlantico,2017-06-07,0.27961956521739134,vipère,
atlantico,2017-06-08,0.2682065217391304,vipère,
atlantico,2017-06-09,0.2453804347826087,vipère,
atlantico,2017-06-10,0.2396739130434782,vipère,
atlantico,2017-06-11,0.2910326086956521,vipère,
atlantico,2017-06-12,0.25679347826086957,vipère,
atlantico,2017-06-13,0.1940217391304348,vipère,
atlantico,2017-06-14,0.2396739130434782,vipère,
atlantico,2017-06-15,0.27391304347826084,vipère,
atlantico,2017-06-16,0.20543478260869563,vipère,
atlantico,2017-06-17,0.23396739130434782,vipère,
atlantico,2017-06-18,0.2111413043478261,vipère,
atlantico,2017-06-19,0.22255434782608693,vipère,
atlantico,2017-06-20,0.2282608695652174,vipère,
atlantico,2017-06-21,0.2396739130434782,vipère,
atlantico,2017-06-22,0.1940217391304348,vipère,
atlantico,2017-06-23,0.1826086956521739,vipère,
atlantico,2017-06-24,0.1654891304347826,vipère,
atlantico,2017-06-25,0.14266304347826086,vipère,
atlantico,2017-06-26,0.2625,vipère,
atlantico,2017-06-27,0.2111413043478261,vipère,
atlantico,2017-06-28,0.18831521739130433,vipère,
atlantico,2017-06-29,0.2282608695652174,vipère,
atlantico,2017-06-30,0.2625,vipère,
carte electorale,2017-01-01,0.01141304347826087,vipère,
carte electorale,2017-01-02,0.005706521739130435,vipère,
carte electorale,2017-01-03,0.01141304347826087,vipère,
carte electorale,2017-01-04,0.005706521739130435,vipère,
carte electorale,2017-01-05,0.01141304347826087,vipère,
carte electorale,2017-01-06,0.01141304347826087,vipère,
carte electorale,2017-01-07,0.005706521739130435,vipère,
carte electorale,2017-01-08,0.005706521739130435,vipère,
carte electorale,2017-01-09,0.005706521739130435,vipère,
carte electorale,2017-01-10,0.005706521739130435,vipère,
carte electorale,2017-01-11,0.005706521739130435,vipère,
carte electorale,2017-01-12,0.01141304347826087,vipère,
carte electorale,2017-01-13,0.005706521739130435,vipère,
carte electorale,2017-01-14,0.005706521739130435,vipère,
carte electorale,2017-01-15,0.005706521739130435,vipère,
carte electorale,2017-01-16,0.005706521739130435,vipère,
carte electorale,2017-01-17,0.005706521739130435,vipère,
carte electorale,2017-01-18,0.01141304347826087,vipère,
carte electorale,2017-01-19,0.005706521739130435,vipère,
carte electorale,2017-01-20,0.005706521739130435,vipère,
carte electorale,2017-01-21,0.017119565217391303,vipère,
carte electorale,2017-01-22,0.034239130434782605,vipère,
carte electorale,2017-01-23,0.01141304347826087,vipère,
carte electorale,2017-01-24,0.005706521739130435,vipère,
carte electorale,2017-01-25,0.005706521739130435,vipère,
carte electorale,2017-01-26,0.01141304347826087,vipère,
carte electorale,2017-01-27,0.01141304347826087,vipère,
carte electorale,2017-01-28,0.01141304347826087,vipère,
carte electorale,2017-01-29,0.017119565217391303,vipère,
carte electorale,2017-01-30,0.01141304347826087,vipère,
carte electorale,2017-01-31,0.005706521739130435,vipère,
carte electorale,2017-02-01,0.005706521739130435,vipère,
carte electorale,2017-02-02,0.017119565217391303,vipère,
carte electorale,2017-02-03,0.01141304347826087,vipère,
carte electorale,2017-02-04,0.005706521739130435,vipère,
carte electorale,2017-02-05,0.005706521739130435,vipère,
carte electorale,2017-02-06,0.01141304347826087,vipère,
carte electorale,2017-02-07,0.0,vipère,x
carte electorale,2017-02-08,0.005706521739130435,vipère,
carte electorale,2017-02-09,0.005706521739130435,vipère,
carte electorale,2017-02-10,0.005706521739130435,vipère,
carte electorale,2017-02-11,0.005706521739130435,vipère,
carte electorale,2017-02-12,0.005706521739130435,vipère,
carte electorale,2017-02-13,0.005706521739130435,vipère,
carte electorale,2017-02-14,0.005706521739130435,vipère,
carte electorale,2017-02-15,0.0,vipère,x
carte electorale,2017-02-16,0.005706521739130435,vipère,
carte electorale,2017-02-17,0.0,vipère,x
carte electorale,2017-02-18,0.005706521739130435,vipère,
carte electorale,2017-02-19,0.005706521739130435,vipère,
carte electorale,2017-02-20,0.005706521739130435,vipère,
carte electorale,2017-02-21,0.005706521739130435,vipère,
carte electorale,2017-02-22,0.005706521739130435,vipère,
carte electorale,2017-02-23,0.01141304347826087,vipère,
carte electorale,2017-02-24,0.005706521739130435,vipère,
carte electorale,2017-02-25,0.01141304347826087,vipère,
carte electorale,2017-02-26,0.005706521739130435,vipère,
carte electorale,2017-02-27,0.01141304347826087,vipère,
carte electorale,2017-02-28,0.017119565217391303,vipère,
carte electorale,2017-03-01,0.005706521739130435,vipère,
carte electorale,2017-03-02,0.017119565217391303,vipère,
carte electorale,2017-03-03,0.01141304347826087,vipère,
carte electorale,2017-03-04,0.01141304347826087,vipère,
carte electorale,2017-03-05,0.01141304347826087,vipère,
carte electorale,2017-03-06,0.01141304347826087,vipère,
carte electorale,2017-03-07,0.01141304347826087,vipère,
carte electorale,2017-03-08,0.01141304347826087,vipère,
carte electorale,2017-03-09,0.01141304347826087,vipère,
carte electorale,2017-03-10,0.01141304347826087,vipère,
carte electorale,2017-03-11,0.017119565217391303,vipère,
carte electorale,2017-03-12,0.01141304347826087,vipère,
carte electorale,2017-03-13,0.02282608695652174,vipère,
carte electorale,2017-03-14,0.034239130434782605,vipère,
carte electorale,2017-03-15,0.02282608695652174,vipère,
carte electorale,2017-03-16,0.028532608695652176,vipère,
carte electorale,2017-03-17,0.028532608695652176,vipère,
carte electorale,2017-03-18,0.028532608695652176,vipère,
carte electorale,2017-03-19,0.02282608695652174,vipère,
carte electorale,2017-03-20,0.05706521739130435,vipère,
carte electorale,2017-03-21,0.034239130434782605,vipère,
carte electorale,2017-03-22,0.034239130434782605,vipère,
carte electorale,2017-03-23,0.02282608695652174,vipère,
carte electorale,2017-03-24,0.028532608695652176,vipère,
carte electorale,2017-03-25,0.034239130434782605,vipère,
carte electorale,2017-03-26,0.028532608695652176,vipère,
carte electorale,2017-03-27,0.028532608695652176,vipère,
carte electorale,2017-03-28,0.02282608695652174,vipère,
carte electorale,2017-03-29,0.034239130434782605,vipère,
carte electorale,2017-03-30,0.028532608695652176,vipère,
